#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
1,ADLINK Technology,adlinktech.com,Taiwan,Embedded Edge Compute Hardware,"~1,500",1k-5k,core,"Public (TWSE: 6166); FY revenue ~$300M, industrial edge computing and IoT hardware provider",Industrial edge/IoT hardware could power trackside sensor networks and pit-wall data acquisition.,,P16b
2,Aligned Data Centers,aligneddc.com,USA,Edge Data Centers,"~1,100",1k-5k,core,"Backed by Macquarie Asset Management; multi-billion-dollar capital commitments for hyperscale/edge buildout, revenue >$200M/yr",Sustainability-engineered cooling technology (patented Delta³) supports F1's efficiency and sustainability messaging.,yes,P16b
3,Ambarella,ambarella.com,USA,Edge AI Chips & Software,~700,250-1k,core,"Public (NASDAQ: AMBA); FY revenue ~$240M, edge AI vision chip maker",Computer-vision edge chips fit trackside camera and safety-system technology storylines.,yes,P16b
4,Ascenty,ascenty.com,Brazil,Regional Colocation & Edge Data Centers,~600,250-1k,core,Wholly owned by Digital Realty since 2018 (~$1.8B acquisition); Latin America's largest data center operator,Brazil's leading data center platform aligns with the São Paulo Grand Prix and F1's strong Brazilian fanbase.,,T16
5,ASUS (AAEON),aaeon.com,Taiwan,Embedded Edge Compute Hardware,"12,000+ (ASUS Group)",10k+,core,AAEON is a subsidiary of ASUSTeK Computer (TWSE: 2357); parent FY revenue >$14B,ASUS's consumer tech brand plus AAEON's embedded edge hardware gives both fan-facing and B2B sponsorship angles.,,P16b
6,Baidu AI Cloud,cloud.baidu.com,China,Public Cloud Edge Services,"40,000+ (Baidu Group)",10k+,core,"Division of Baidu, Inc. (NASDAQ/HKEX: BIDU); group FY revenue >$18B, China intelligent-edge/AI cloud leader",Baidu's AI-edge platform ('Intelligent Edge') supports F1's data-driven fan and broadcast experiences in China.,yes,P16b
7,Bright Data,brightdata.com,Israel,Residential proxy network & public web/edge data collection,900,250-1k,core,Private; reported 2025 revenue run-rate of ~$300M ARR (up from $127.7M in 2024) — clears revenue gate.,Bright Data's global residential-IP edge network mirrors the worldwide fan footprint F1 sells to sponsors — data infrastructure as fan-engagement proof point.,,P16a
8,Cellnex Telecom,cellnextelecom.com,Spain,Tower & Fiber Edge Infrastructure,"~5,000",1k-5k,core,"Public (BME: CLNX); FY revenue >EUR4B, Europe's largest independent telecom tower and edge infrastructure operator",Europe's largest tower/edge infrastructure operator fits the Spanish Grand Prix and Spain's strong F1 fanbase.,,T16
9,center3,center3.com,Saudi Arabia,"Regional Colocation, Edge & Subsea Cable Infrastructure",~500,250-1k,core,Subsidiary of stc Group (Tadawul: 7010); stc Group FY revenue >$15B backs center3's regional buildout,Saudi-based digital infrastructure and subsea cable hub aligns directly with the Saudi Arabian Grand Prix.,,T16
10,China Mobile,chinamobileltd.com,China,5G / Multi-Access Edge Compute (Telco),"450,000+",10k+,core,"Public (HKEX/SSE: 941/600941); FY revenue >$150B, world's largest mobile operator with a dedicated edge computing (OnePower) platform",Massive scale and China's push into 5G edge fits F1's China Grand Prix return.,yes,P16b
11,Chindata Group,chindatagroup.com,China,Regional Colocation & Edge Data Centers,"~2,200",1k-5k,core,"Taken private by Bain Capital in 2023 (~$3.16B deal); large APAC hyperscale/edge operator, revenue >$500M/yr","APAC-wide (China, India, Southeast Asia) footprint supports F1's Asia race cluster.",yes,P16b
12,Chunghwa Telecom,cht.com.tw,Taiwan,5G / Multi-Access Edge Compute (Telco),"~25,000",10k+,core,"Public (TWSE/NYSE ADR: CHT); FY revenue >TWD210B, Taiwan's incumbent telecom with a dedicated edge computing platform",Taiwan's flagship telecom operator supports F1's technology-partner ambitions in East Asia.,,T16
13,Cologix,cologix.com,USA,Edge Data Centers,~650,250-1k,core,Stonepeak-owned North American edge/interconnection platform; scaled multi-market footprint with revenue >$200M/yr,Interconnection-dense edge nodes across North America fit F1's push into new US markets.,yes,P16b
14,Colt Data Centre Services,colt.net,United Kingdom,Edge Data Centers,"6,500+ (Colt Group)",5k-10k,core,Part of Colt Technology Services Group (Fidelity-owned); group revenue >$1.5B/yr,Combined data center + global network fabric supports F1's low-latency broadcast distribution.,yes,P16b
15,Compass Datacenters,compassdatacenters.com,USA,Edge Data Centers,~900,250-1k,core,"Large-scale hyperscale/edge developer backed by institutional capital (Compass Point Capital); multi-billion-dollar development pipeline, revenue >$200M/yr",Rapid-deploy modular edge/data center capability mirrors F1's own build-tear-down-rebuild race operations model.,yes,P16b
16,CoreSite,coresite.com,USA,Edge Data Centers,"~700 (parent American Tower 5,000+)",1k-5k,core,"Wholly owned subsidiary of American Tower Corp (NYSE: AMT), parent FY revenue >$11B","American Tower's balance sheet plus CoreSite's interconnection hubs support a well-funded, durable sponsorship.",yes,P16b
17,CyrusOne,cyrusone.com,USA,Edge Data Centers,~900,250-1k,core,"Owned by KKR and Global Infrastructure Partners (~$15B take-private 2022); global data center platform, revenue >$200M/yr",Enterprise/hyperscale edge footprint across the Americas and EMEA lines up with race markets in both regions.,yes,P16b
18,DataBank,databank.com,USA,Edge Data Centers,"~1,200",1k-5k,core,"DigitalBridge-owned national edge colocation platform, 65+ facilities; revenue estimated well above $200M/yr","National edge footprint supports low-latency broadcast and fan-engagement compute for US Grand Prix events (Austin, Miami, Las Vegas).",,P16b
19,Digital Realty,digitalrealty.com,USA,Edge Data Centers,"~3,200",1k-5k,core,"Public REIT (NYSE: DLR); FY revenue >$5.5B, global data center/edge footprint",Global interconnection platform (PlatformDIGITAL) could power F1 broadcast distribution across 20+ race markets.,yes,P16b
20,Dolby Laboratories,dolby.com,United States,Streaming codec & broadcast experience technology,2200,1k-5k,core,Public (NYSE: DLB); FY2023 revenue ~$1.28B — clears revenue gate.,Dolby Atmos/Vision already defines premium F1 broadcast experience for partners like Sky and ESPN — sponsorship makes that experience-quality story overt.,yes,P16a
21,EdgeConneX,edgeconnex.com,USA,Edge Data Centers,~800,250-1k,core,"EQT-backed global edge/hyperscale data center platform; multi-billion-dollar buildout program, revenue well above $200M/yr across 40+ markets",Edge data center capacity for real-time race telemetry and trackside compute could be branded as F1's official edge infrastructure partner.,yes,P16b
22,Equinix,equinix.com,USA,Edge Data Centers,"~13,000",10k+,core,"Public (NASDAQ: EQIX); FY revenue >$8.7B, 260+ data centers worldwide; confirmed not a current F1 series sponsor",Largest global interconnection platform could anchor F1's real-time global data distribution and fan-engagement infrastructure.,yes,P16b
23,Far EasTone,fetnet.net,Taiwan,5G / Multi-Access Edge Compute (Telco),"~5,000",1k-5k,core,"Public (TWSE: 4904); FY revenue >TWD70B, major Taiwanese telecom with 5G/MEC deployment",Taiwanese telecom operator complements F1's broader East Asia growth strategy.,,T16
24,Flexential,flexential.com,USA,Edge Data Centers,"~1,300",1k-5k,core,"PE-backed (Moelis, Providence Equity) national colocation/edge operator with 40+ data centers; revenue >$200M/yr",Hybrid colocation-to-edge platform positions well as reliability partner for F1's US race operations.,yes,P16b
25,GDS Holdings,gds-services.com,China,Regional Colocation & Edge Data Centers,"~4,200",1k-5k,core,"Public (NASDAQ: GDS / HKEX: 9698); FY revenue >$1.4B, China's largest independent data center operator",Leading China data center brand could anchor F1's continued push into the Chinese market.,yes,P16b
26,Global Switch,globalswitch.com,United Kingdom,Regional Colocation & Edge Data Centers,~500,250-1k,core,"Large international colocation operator (Europe, Asia-Pacific); revenue >$400M/yr","Owns campuses in Singapore and Hong Kong, both F1 host cities, for local activation.",yes,P16b
27,Harmonic Inc.,harmonicinc.com,United States,Video streaming & broadband delivery infrastructure,1500,1k-5k,core,Public (NASDAQ: HLIT); FY2023 revenue ~$610M — clears revenue gate.,Harmonic's compression and cloud-video infrastructure powers exactly the kind of ultra-low-latency broadcast F1 race control and OTT feeds depend on.,,P16a
28,Hetzner Online,hetzner.com,Germany,Bare-Metal & Edge Cloud Hosting,~900,250-1k,core,"Privately held, profitable German hosting/cloud provider; reported revenue >EUR300M/yr",High-value-for-money bare-metal brand with a large German fanbase (home of multiple F1 teams/drivers historically).,yes,P16b
29,Imperva,imperva.com,United States,Web application & API security edge,1500,1k-5k,core,Owned by Thales Group since 2023 (~$3.6B acquisition); Thales Group revenue >€20B — parent easily clears revenue gate.,Race weekends spike bot and DDoS traffic against F1 digital properties — Imperva's edge WAF story is the 'protecting the show' angle sponsors rarely get to tell.,yes,P16a
30,Indosat Ooredoo Hutchison,indosatooredoo.com,Indonesia,5G / Multi-Access Edge Compute (Telco),"~3,000",1k-5k,core,"Public (IDX: ISAT); FY revenue >IDR50T, Indonesia's second-largest telecom with a growing 5G edge platform",Indonesia's major telecom operator fits F1's broader Southeast Asian growth ambitions.,,T16
31,Ionos,ionos.com,Germany,Regional Cloud & Hosting,"~4,200",1k-5k,core,"Public (XETRA: IOS); FY revenue >EUR1.5B, one of Europe's largest hosting/cloud providers","Large, publicly listed German hosting and cloud brand fits F1's strong German fanbase and heritage teams.",yes,T16
32,KDDI,kddi.com,Japan,5G / Multi-Access Edge Compute (Telco),"~10,000",5k-10k,core,"Public (TSE: 9433); FY revenue >$40B, operates 5G MEC edge services (au)",Major Japanese telco fits the Japanese Grand Prix and Honda's F1 engine heritage.,yes,P16b
33,KT Corporation,kt.com,South Korea,5G / Multi-Access Edge Compute (Telco),"~20,000",10k+,core,"Public (KRX/NYSE ADR: KT); FY revenue >$20B, operates 5G MEC/edge cloud services",Korea's incumbent telco could help F1 rebuild market presence in South Korea.,yes,P16b
34,Leaseweb Global,leaseweb.com,Netherlands,Bare-Metal & Edge Cloud Hosting,"~1,000",250-1k,core,"PE-backed (funds managed by Ontario Teachers'); large global hosting footprint, revenue >$200M/yr",Dutch-headquartered global hosting brand fits F1's Netherlands race and Dutch fanbase (Verstappen effect).,yes,P16b
35,MediaTek,mediatek.com,Taiwan,Edge AI Chips & Software,"20,000+",10k+,core,"Public (TWSE: 2454); FY revenue >$14B, major edge/5G/AI chipmaker",Global chip scale supports a multi-market activation across F1's Asia races.,yes,P16b
36,Megaport,megaport.com,Australia,Network-as-a-Service & Interconnection,~600,250-1k,core,"Public (ASX: MP1); FY revenue >AUD200M, global leader in on-demand network interconnection",On-demand global interconnection platform aligns with the Australian Grand Prix season opener and F1's worldwide broadcast needs.,yes,T16
37,Mobily (Etihad Etisalat),mobily.com.sa,Saudi Arabia,5G / Multi-Access Edge Compute (Telco),"~5,000",1k-5k,core,"Public (Tadawul: 7020); FY revenue >SAR15B, Saudi Arabia's second-largest telecom operator with 5G edge rollout",Saudi telecom operator ties directly to the Saudi Arabian Grand Prix host market.,yes,T16
38,Netskope,netskope.com,United States,Security service edge (SSE) / SASE,3000,1k-5k,core,Completed IPO Sept 2025 (NASDAQ: NTSK) raising $908M at a $7.3B valuation; ~$1.5B in prior private funding — clears scale gate as a newly public company.,Newly public and building consumer-facing brand awareness — an F1 platform gives Netskope's 'secure access anywhere' pitch a global stage right when it needs one.,yes,P16a
39,NEXTDC,nextdc.com,Australia,Edge Data Centers,~550,250-1k,core,"Public (ASX: NXT); FY revenue >AUD 300M, leading APAC edge/colocation operator",Dominant Australian edge platform aligns with the Australian Grand Prix season opener.,,P16b
40,NOS SGPS,nos.pt,Portugal,5G / Multi-Access Edge Compute (Telco),"~3,500",1k-5k,core,"Public (Euronext Lisbon: NOS); FY revenue >EUR1.5B, Portugal's leading integrated telecom operator with edge computing services",Portugal's flagship telecom operator broadens F1's Iberian Peninsula commercial footprint.,,T16
41,NTT DOCOMO,nttdocomo.co.jp,Japan,5G / Multi-Access Edge Compute (Telco),"~8,000 (standalone); NTT Group 330,000+",10k+,core,Wholly owned subsidiary of NTT Corporation (TSE-listed parent); group revenue >$90B,Docomo's docomo Open Innovation Cloud/MEC platform fits the Japanese Grand Prix market.,yes,P16b
42,NTT Global Data Centers,global.ntt,Japan,Edge Data Centers,"12,000+ (division); NTT Corp 330,000+",10k+,core,"Division of NTT Corporation (Tokyo Stock Exchange listed parent), NTT Group revenue >$90B; large edge/hyperscale build program",NTT's global edge network could underpin ultra-low-latency timing and broadcast data for F1's APAC races.,yes,P16b
43,Orange,orange.com,France,5G / Multi-Access Edge Compute (Telco),"100,000+",10k+,core,"Public (Euronext Paris: ORA); FY revenue >EUR44B, operates 'Live Edge' MEC platform",French telco flagship with dedicated edge platform fits France's F1 heritage.,yes,P16b
44,Penguin Solutions (Stratus Technologies),penguinsolutions.com,USA,Industrial Edge Computing & OT,"~2,000",1k-5k,core,"Public (NASDAQ: PENG); FY revenue >$900M; owns Stratus Technologies, a leading fault-tolerant industrial edge computing brand",Stratus's zero-downtime edge compute (used in manufacturing) fits mission-critical race-operations messaging.,yes,P16b
45,Proximus Group,proximus.com,Belgium,5G / Multi-Access Edge Compute (Telco),"~12,000",10k+,core,"Public (Euronext Brussels: PROX); FY revenue >EUR6B, Belgium's incumbent telecom with edge computing services",Belgian telecom incumbent fits F1's Belgian Grand Prix at Spa-Francorchamps.,,T16
46,QTS Realty (Blackstone),qtsdatacenters.com,USA,Edge Data Centers,~800,250-1k,core,"Wholly owned by Blackstone since 2021 (~$10B take-private); large-scale hyperscale/edge platform, revenue >$200M/yr",Blackstone-backed capital depth supports a multi-year global sponsorship commitment.,yes,P16b
47,Rackspace Technology,rackspace.com,USA,Bare-Metal & Edge Cloud Hosting,"~4,600",1k-5k,core,"Public (NASDAQ: RXT); FY revenue >$2.7B, global managed cloud/edge provider",Managed multi-cloud/edge expertise supports F1's mission-critical trackside IT operations story.,yes,P16b
48,Radware,radware.com,Israel,DDoS & application security edge,1000,250-1k,core,Public (NASDAQ: RDWR); FY2023 revenue ~$276M — clears revenue gate.,"F1 ticketing and fan-app traffic spikes 100x on race day — Radware's DDoS-mitigation story fits a live, unscripted, global-audience moment perfectly.",yes,P16a
49,Rakuten Symphony,symphony.rakuten.com,Japan,5G / Multi-Access Edge Compute (Telco),"~28,000 (Rakuten Group)",10k+,core,"Division of Rakuten Group (TSE: 4755); group FY revenue >$14B, cloud-native telecom/edge software provider",Open RAN/edge cloud pioneer fits Rakuten's history in motorsport sponsorship and Japan's F1 market.,,P16b
50,Scaleway (Iliad Group),scaleway.com,France,Bare-Metal & Edge Cloud Hosting,"~600 (Iliad Group 18,000+)",10k+,core,"Owned by Iliad Group (Xavier Niel), a public telecom conglomerate (Euronext: ILD) with group revenue >EUR8B","French edge cloud challenger backed by a deep-pocketed telecom parent, aligned with F1's French GP heritage.",yes,P16b
51,Squarespace,squarespace.com,United States,Website Building & Hosting Platform,"~1,900",1k-5k,core,Taken private by Permira in 2024 for ~$6.9B; prior public-company revenue exceeded $1B/yr,Premium website/commerce platform with strong brand appeal fits F1 team and driver personal-brand storytelling.,,T16
52,ST Telemedia Global Data Centres,sttelemediagdc.com,Singapore,Regional Colocation & Edge Data Centers,~500,250-1k,core,"Backed by Singapore's ST Telemedia group; multi-billion-dollar APAC/Europe expansion program, revenue >$200M/yr",Singapore base ties directly to the Singapore Grand Prix host market.,yes,P16b
53,STACK Infrastructure,stackinfra.com,USA,Edge Data Centers,"~1,100",1k-5k,core,Backed by IPI Partners/Blue Owl; global hyperscale/edge platform with multi-billion-dollar AUM and revenue well above $200M/yr,"Global edge footprint (Americas, EMEA, APAC) aligns with F1's worldwide race calendar for regional compute activation.",yes,P16b
54,Superloop,superloop.com,Australia,Fiber & Edge Network Infrastructure,~600,250-1k,core,"Public (ASX: SLC); FY revenue >AUD280M, fast-growing Australian fiber and edge network infrastructure provider",Fast-growing Australian network infrastructure provider fits the season-opening Australian Grand Prix.,,T16
55,"Switch, Inc.",switch.com,USA,Edge Data Centers,"~1,000",250-1k,core,"Acquired by DigitalBridge/IPI Partners for ~$11B in 2022; large-scale sustainable data center platform, revenue >$200M/yr",Sustainability-branded 'Switch' data centers pair with F1's net-zero 2030 sustainability narrative.,yes,P16b
56,Telecom Italia (TIM),telecomitalia.it,Italy,5G / Multi-Access Edge Compute (Telco),"~35,000",10k+,core,"Public (Borsa Italiana: TIT); FY revenue >EUR15B, Italy's incumbent telecom with a dedicated edge computing platform",Italy's flagship telecom fits F1's Italian Grand Prix heritage and Ferrari/Scuderia fan overlap.,,T16
57,Telefónica,telefonica.com,Spain,5G / Multi-Access Edge Compute (Telco),"100,000+",10k+,core,"Public (BME: TEF); FY revenue >EUR40B, operates edge computing services across Europe and Latin America","Spanish telco giant fits the Spanish Grand Prix and Spain's strong F1 fanbase (Sainz, Alonso).",yes,P16b
58,Tencent Cloud,cloud.tencent.com,China,Public Cloud Edge Services,"100,000+ (Tencent Group)",10k+,core,"Division of Tencent Holdings (HKEX: 0700); group FY revenue >$85B, major China edge/CDN provider",Tencent's edge and CDN network could power F1's China market streaming and localization.,yes,P16b
59,Teraco Data Environments,teraco.co.za,South Africa,Regional Colocation & Edge Data Centers,~300,250-1k,core,Majority stake owned by Digital Realty since 2022 (~$3.5B combined valuation); Africa's leading carrier-neutral operator,Africa's dominant interconnection hub positions F1 for continued growth on the African continent.,,T16
60,TierPoint,tierpoint.com,United States,Regional Colocation & Edge Data Centers,~900,250-1k,core,PE-backed (Stonepeak) national colocation/edge/cloud platform; revenue estimated well above $500M/yr,"Broad US regional footprint supports reliable edge compute for Austin, Miami and Las Vegas race weekends.",,T16
61,TIM Brasil,tim.com.br,Brazil,5G / Multi-Access Edge Compute (Telco),"~9,000",5k-10k,core,"Public (B3/NYSE ADR: TIMS); FY revenue >BRL22B, major Brazilian telecom with 5G edge computing rollout",Leading Brazilian telecom operator fits the São Paulo Grand Prix and F1's strong Brazilian fanbase.,yes,T16
62,Tucows,tucows.com,Canada,Domain Registration & Internet Services,~700,250-1k,core,"Public (NASDAQ: TCX); FY revenue ~$300M, one of the largest wholesale domain registrars globally",Global domain-services scale gives F1 a fan-facing internet-identity sponsorship story.,,T16
63,Turk Telekom,turktelekom.com.tr,Turkey,5G / Multi-Access Edge Compute (Telco),"~30,000",10k+,core,"Public (BIST: TTKOM); FY revenue >TRY90B, Turkey's incumbent fixed/mobile telecom operator with edge computing services",Turkey's flagship telecom operator is positioned for F1's periodic interest in reviving a Turkish Grand Prix.,yes,T16
64,Vantage Data Centers,vantage-dc.com,USA,Edge Data Centers,"~1,600",1k-5k,core,"Backed by DigitalBridge and PSP Investments; multi-billion-dollar global development platform, revenue well above $200M/yr","Global-scale campus and edge portfolio (Americas, EMEA, APAC) matches F1's multi-continent footprint.",yes,P16b
65,Verizon,verizon.com,USA,5G / Multi-Access Edge Compute (Telco),"100,000+",10k+,core,"Public (NYSE: VZ); FY revenue >$130B, operates 5G Edge multi-access edge compute business",5G MEC network could power ultra-low-latency in-car telemetry and broadcast for US races.,yes,P16b
66,VNET Group,vnet.com,China,Regional Colocation & Edge Data Centers,"~3,000",1k-5k,core,"Public (NASDAQ: VNET); FY revenue >$800M, China's largest independent carrier-neutral data center operator",Major independent China data center brand complements F1's continued push in the Chinese market.,,T16
67,Vultr,vultr.com,USA,Bare-Metal & Edge Cloud Hosting,~600,250-1k,core,"Privately held, profitable bootstrapped cloud/edge provider; one of the largest independent cloud platforms globally by scale",Global points-of-presence footprint suits low-latency fan apps at each race locale.,yes,P16b
68,Wix.com,wix.com,Israel,Website Building & Hosting Platform,"~5,000",1k-5k,core,"Public (NASDAQ: WIX); FY revenue >$1.6B, leading global website-building platform","Wix's mass consumer/SMB reach offers F1 a fan-facing digital-creation sponsorship angle (team fan-site builders, merch stores).",yes,T16
69,Zayo Group,zayo.com,United States,Fiber & Network Infrastructure / Edge,"~3,500",1k-5k,core,"Owned by EQT and Digital Colony; large-scale North American/European fiber and edge network platform, revenue >$1.5B/yr",Extensive fiber backbone and edge infrastructure supports F1's mission-critical race-weekend connectivity needs.,yes,T16
70,Airtel Africa,airtel.africa,United Kingdom,5G / Multi-Access Edge Compute (Telco),"6,000+",5k-10k,adjacent,"Public (LSE/NSE: AAF/AIRTELAFRI); FY revenue >$4.5B, pan-African telecom and data infrastructure operator",Complements MTN as a second major African telecom prospect for F1's continental growth strategy.,yes,P16b
71,China Unicom,chinaunicom.com.hk,China,5G / Multi-Access Edge Compute (Telco),"200,000+",10k+,adjacent,"Public (HKEX/SSE: 762/600050); FY revenue >$50B, operates 5G MEC edge computing services",State-scale telco backfill for further China market activation alongside China Mobile/Telecom.,,P16b
72,Crown Castle,crowncastle.com,USA,Tower & Fiber Edge Infrastructure,"~5,000",1k-5k,adjacent,"Public (NYSE: CCI); FY revenue >$6B, tower/fiber/edge infrastructure REIT",Fiber and small-cell edge infrastructure fits temporary connectivity needs at US Grands Prix.,,P16b
73,Evertz Technologies,evertz.com,Canada,"Broadcast, streaming & live production infrastructure",2700,1k-5k,adjacent,Public (TSX: ET); FY2024 revenue ~CAD $455M (~$335M) — clears revenue gate.,Evertz supplies the IP-video infrastructure behind major live-sports broadcasts — a credible technical partner for F1's global feed production.,,P16a
74,Forcepoint,forcepoint.com,United States,Security service edge / data protection,2000,1k-5k,adjacent,"Private equity-owned (Francisco Partners, acquired from Raytheon/RTX in a deal valued at ~$2.5B) — deal scale supports the revenue gate.","Forcepoint's data-centric SSE platform pitches to the same global, high-stakes IT environments an F1 constructor operates under intense scrutiny.",yes,P16a
75,GoDaddy (Neustar Security/UltraDNS),godaddy.com,United States,"DNS & traffic management (via Neustar Security Solutions/UltraDNS, acquired 2023)",7000,5k-10k,adjacent,"Public (NYSE: GDDY); FY2023 revenue ~$4.5B, 7,000+ employees — clears both gates.",UltraDNS-class traffic management keeps F1's global digital properties online during the exact real-time spikes race weekends produce.,,P16a
76,Grass Valley,grassvalley.com,Canada,Broadcast & live production/streaming technology,1000,250-1k,adjacent,"Private, owned by Black Dragon Capital; formerly Belden's broadcast division — historical revenue scale (~$250M+) supports the gate.",Grass Valley's live-production tech already ships F1-style motorsport broadcasts for other series — a proven fit for the F1 production pipeline.,yes,P16a
77,Imagine Communications,imaginecommunications.com,United States,Broadcast & streaming delivery infrastructure,1200,1k-5k,adjacent,"Private, owned by Charlesbank Capital Partners; formed from the $2.3B Harris Broadcast carve-out (2013) — deal scale supports the revenue gate.",Imagine's playout and streaming infrastructure sits directly behind the broadcast feeds F1's production partners rely on race after race.,yes,P16a
78,Internet Initiative Japan,iij.ad.jp,Japan,Regional Cloud & Edge Provider,"~3,300",1k-5k,adjacent,"Public (TSE/NASDAQ: IIJI); FY revenue >$1.6B, Japan's leading independent internet/cloud infrastructure provider",Japan's top independent cloud brand fits the Japanese Grand Prix's strong local tech-sponsor tradition.,,P16b
79,LG Uplus,uplus.co.kr,South Korea,5G / Multi-Access Edge Compute (Telco),"10,000+",5k-10k,adjacent,"Public (KRX: 032640); FY revenue >$10B, 5G/MEC edge computing operator",Secondary Korean telco backfill option to complement SK Telecom/KT for Korea-market activation.,,P16b
80,Lumen Technologies,lumen.com,United States,Network edge compute & global backbone/CDN services,30000,10k+,adjacent,Public (NYSE: LUMN); FY2023 revenue ~$13.1B — far exceeds revenue gate.,Lumen's edge compute and fiber backbone are pitched as 'the fourth industrial revolution's infrastructure' — a direct match for F1's live global data problem.,yes,P16a
81,Nxtra Data,nxtradata.com,India,Regional Colocation & Edge Data Centers,"~1,000",250-1k,adjacent,"Subsidiary of Bharti Airtel (NSE/BSE listed), parent group revenue >$15B/yr",India's edge data center leader positions F1 for future growth in the Indian market.,,P16b
82,PCCW/HKT,pccw.com,Hong Kong,5G / Multi-Access Edge Compute (Telco),"15,000+",10k+,adjacent,"Public (HKEX: 0008/6823); FY revenue >$4B, Hong Kong's leading telecom with 5G edge computing services",Hong Kong telecom backfill fits F1's broader Greater China/Asia-Pacific market strategy.,yes,P16b
